profileID,respID,qID,altID,obsID,brand,packaging,size,calories,alcohol_content,price,image
1888,618,6,2,6793,Brand1,Bottle,32oz(950ml),101 to 150,0 to 4.8,2.09,Brand1Bottle.jpg
2507,618,6,3,6793,Brand2,Bottle,16oz(470ml),151+,0 to 4.8,2.79,Brand2Bottle.jpg
1119,618,7,1,6794,Brand3,Can,12oz(350ml),51 to 100,12+,0.75,Brand3Can.jpg
2528,618,7,2,6794,Brand2,Can,12oz(350ml),0 to 50,4.9 to 5.9,2.79,Brand2Can.jpg
1302,618,7,3,6794,Brand3,Bottle,12oz(350ml),151+,0 to 4.8,1.99,Brand3Bottle.jpg
1528,618,8,1,6795,Brand1,Bottle,32oz(950ml),101 to 150,6 to 7.9,1.99,Brand1Bottle.jpg
711,618,8,2,6795,Brand3,Can,25oz(740ml),151+,0 to 4.8,0.75,Brand3Can.jpg
22,618,8,3,6795,Brand1,Bottle,25oz(740ml),0 to 50,0 to 4.8,1.67,Brand1Bottle.jpg
2113,618,9,1,6796,Brand1,Can,16oz(470ml),101 to 150,6 to 7.9,2.09,Brand1Can.jpg
474,618,9,2,6796,Brand3,Bottle,25oz(740ml),151+,8 to 12,1.67,Brand3Bottle.jpg
612,618,9,3,6796,Brand3,Bottle,12oz(350ml),0 to 50,0 to 4.8,0.75,Brand3Bottle.jpg
1759,618,10,1,6797,Brand1,Can,25oz(740ml),101 to 150,12+,1.99,Brand1Can.jpg
2625,618,10,2,6797,Brand3,Can,16oz(470ml),151+,4.9 to 5.9,2.79,Brand3Can.jpg
2963,618,10,3,6797,Brand2,Bottle,25oz(740ml),101 to 150,12+,2.79,Brand2Bottle.jpg
1890,618,11,1,6798,Brand3,Bottle,32oz(950ml),101 to 150,0 to 4.8,2.09,Brand3Bottle.jpg
1073,618,11,2,6798,Brand2,Bottle,25oz(740ml),151+,8 to 12,0.75,Brand2Bottle.jpg
1536,618,11,3,6798,Brand3,Bottle,8.4oz(250ml),151+,6 to 7.9,1.99,Brand3Bottle.jpg
897,619,1,1,6799,Brand3,Can,32oz(950ml),51 to 100,6 to 7.9,0.75,Brand3Can.jpg
1114,619,1,2,6799,Brand1,Bottle,8.4oz(250ml),51 to 100,12+,0.75,Brand1Bottle.jpg
1200,619,1,3,6799,Brand3,Bottle,32oz(950ml),151+,12+,0.75,Brand3Bottle.jpg
1843,619,2,1,6800,Brand1,Can,16oz(470ml),51 to 100,0 to 4.8,2.09,Brand1Can.jpg
736,619,2,2,6800,Brand1,Bottle,16oz(470ml),0 to 50,4.9 to 5.9,0.75,Brand1Bottle.jpg
2365,619,2,3,6800,Brand1,Can,32oz(950ml),101 to 150,12+,2.09,Brand1Can.jpg
2546,619,3,1,6801,Brand2,Can,32oz(950ml),0 to 50,4.9 to 5.9,2.79,Brand2Can.jpg
2828,619,3,2,6801,Brand2,Can,12oz(350ml),101 to 150,8 to 12,2.79,Brand2Can.jpg
2785,619,3,3,6801,Brand1,Can,32oz(950ml),0 to 50,8 to 12,2.79,Brand1Can.jpg
2200,619,4,1,6802,Brand1,Bottle,12oz(350ml),51 to 100,8 to 12,2.09,Brand1Bottle.jpg
155,619,4,2,6802,Brand2,Bottle,8.4oz(250ml),51 to 100,4.9 to 5.9,1.67,Brand2Bottle.jpg
963,619,4,3,6802,Brand3,Can,8.4oz(250ml),0 to 50,8 to 12,0.75,Brand3Can.jpg
577,619,5,1,6803,Brand1,Can,12oz(350ml),151+,12+,1.67,Brand1Can.jpg
2301,619,5,2,6803,Brand3,Can,25oz(740ml),0 to 50,12+,2.09,Brand3Can.jpg
1471,619,5,3,6803,Brand1,Can,8.4oz(250ml),51 to 100,6 to 7.9,1.99,Brand1Can.jpg
2071,619,6,1,6804,Brand1,Can,8.4oz(250ml),51 to 100,6 to 7.9,2.09,Brand1Can.jpg
736,619,6,2,6804,Brand1,Bottle,16oz(470ml),0 to 50,4.9 to 5.9,0.75,Brand1Bottle.jpg
18,619,6,3,6804,Brand3,Bottle,16oz(470ml),0 to 50,0 to 4.8,1.67,Brand3Bottle.jpg
944,619,7,1,6805,Brand2,Can,16oz(470ml),151+,6 to 7.9,0.75,Brand2Can.jpg
450,619,7,2,6805,Brand3,Bottle,32oz(950ml),101 to 150,8 to 12,1.67,Brand3Bottle.jpg
747,619,7,3,6805,Brand3,Can,32oz(950ml),0 to 50,4.9 to 5.9,0.75,Brand3Can.jpg
1728,619,8,1,6806,Brand3,Bottle,16oz(470ml),51 to 100,12+,1.99,Brand3Bottle.jpg
449,619,8,2,6806,Brand2,Bottle,32oz(950ml),101 to 150,8 to 12,1.67,Brand2Bottle.jpg
2649,619,8,3,6806,Brand3,Can,12oz(350ml),0 to 50,6 to 7.9,2.79,Brand3Can.jpg
1787,619,9,1,6807,Brand2,Bottle,16oz(470ml),151+,12+,1.99,Brand2Bottle.jpg
2283,619,9,2,6807,Brand3,Can,8.4oz(250ml),0 to 50,12+,2.09,Brand3Can.jpg
1199,619,9,3,6807,Brand2,Bottle,32oz(950ml),151+,12+,0.75,Brand2Bottle.jpg
2506,619,10,1,6808,Brand1,Bottle,16oz(470ml),151+,0 to 4.8,2.79,Brand1Bottle.jpg
1312,619,10,2,6808,Brand1,Bottle,25oz(740ml),151+,0 to 4.8,1.99,Brand1Bottle.jpg
2717,619,10,3,6808,Brand2,Bottle,16oz(470ml),101 to 150,6 to 7.9,2.79,Brand2Bottle.jpg
942,619,11,1,6809,Brand3,Bottle,12oz(350ml),151+,6 to 7.9,0.75,Brand3Bottle.jpg
1239,619,11,2,6809,Brand3,Can,12oz(350ml),51 to 100,0 to 4.8,1.99,Brand3Can.jpg
479,619,11,3,6809,Brand2,Bottle,32oz(950ml),151+,8 to 12,1.67,Brand2Bottle.jpg
2852,620,1,1,6810,Brand2,Can,8.4oz(250ml),151+,8 to 12,2.79,Brand2Can.jpg
2648,620,1,2,6810,Brand2,Can,12oz(350ml),0 to 50,6 to 7.9,2.79,Brand2Can.jpg
2129,620,1,3,6810,Brand2,Bottle,32oz(950ml),101 to 150,6 to 7.9,2.09,Brand2Bottle.jpg
560,620,2,1,6811,Brand2,Can,25oz(740ml),101 to 150,12+,1.67,Brand2Can.jpg
2504,620,2,2,6811,Brand2,Can,16oz(470ml),151+,0 to 4.8,2.79,Brand2Can.jpg
1363,620,2,3,6811,Brand1,Can,16oz(470ml),51 to 100,4.9 to 5.9,1.99,Brand1Can.jpg
1405,620,3,1,6812,Brand1,Can,32oz(950ml),101 to 150,4.9 to 5.9,1.99,Brand1Can.jpg
1309,620,3,2,6812,Brand1,Can,25oz(740ml),151+,0 to 4.8,1.99,Brand1Can.jpg
1478,620,3,3,6812,Brand2,Can,12oz(350ml),51 to 100,6 to 7.9,1.99,Brand2Can.jpg
1004,620,4,1,6813,Brand2,Can,16oz(470ml),51 to 100,8 to 12,0.75,Brand2Can.jpg
2831,620,4,2,6813,Brand2,Bottle,12oz(350ml),101 to 150,8 to 12,2.79,Brand2Bottle.jpg
764,620,4,3,6813,Brand2,Can,16oz(470ml),51 to 100,4.9 to 5.9,0.75,Brand2Can.jpg
2947,620,5,1,6814,Brand1,Can,12oz(350ml),101 to 150,12+,2.79,Brand1Can.jpg
2328,620,5,2,6814,Brand3,Bottle,16oz(470ml),51 to 100,12+,2.09,Brand3Bottle.jpg
851,620,5,3,6814,Brand2,Bottle,12oz(350ml),0 to 50,6 to 7.9,0.75,Brand2Bottle.jpg
619,620,6,1,6815,Brand1,Can,25oz(740ml),0 to 50,0 to 4.8,0.75,Brand1Can.jpg
2344,620,6,2,6815,Brand1,Bottle,8.4oz(250ml),101 to 150,12+,2.09,Brand1Bottle.jpg
111,620,6,3,6815,Brand3,Can,25oz(740ml),151+,0 to 4.8,1.67,Brand3Can.jpg
906,620,7,1,6816,Brand3,Bottle,8.4oz(250ml),101 to 150,6 to 7.9,0.75,Brand3Bottle.jpg
814,620,7,2,6816,Brand1,Bottle,8.4oz(250ml),151+,4.9 to 5.9,0.75,Brand1Bottle.jpg
2589,620,7,3,6816,Brand3,Can,12oz(350ml),101 to 150,4.9 to 5.9,2.79,Brand3Can.jpg
1022,620,8,1,6817,Brand2,Can,8.4oz(250ml),101 to 150,8 to 12,0.75,Brand2Can.jpg
1249,620,8,2,6817,Brand1,Can,25oz(740ml),51 to 100,0 to 4.8,1.99,Brand1Can.jpg
2930,620,8,3,6817,Brand2,Can,25oz(740ml),51 to 100,12+,2.79,Brand2Can.jpg
204,620,9,1,6818,Brand3,Bottle,25oz(740ml),101 to 150,4.9 to 5.9,1.67,Brand3Bottle.jpg
407,620,9,2,6818,Brand2,Bottle,16oz(470ml),51 to 100,8 to 12,1.67,Brand2Bottle.jpg
2203,620,9,3,6818,Brand1,Can,16oz(470ml),51 to 100,8 to 12,2.09,Brand1Can.jpg
1386,620,10,1,6819,Brand3,Bottle,8.4oz(250ml),101 to 150,4.9 to 5.9,1.99,Brand3Bottle.jpg
568,620,10,2,6819,Brand1,Bottle,32oz(950ml),101 to 150,12+,1.67,Brand1Bottle.jpg
326,620,10,3,6819,Brand2,Can,32oz(950ml),101 to 150,6 to 7.9,1.67,Brand2Can.jpg
2045,620,11,1,6820,Brand2,Bottle,8.4oz(250ml),0 to 50,6 to 7.9,2.09,Brand2Bottle.jpg
801,620,11,2,6820,Brand3,Can,25oz(740ml),101 to 150,4.9 to 5.9,0.75,Brand3Can.jpg
2403,620,11,3,6820,Brand3,Can,8.4oz(250ml),0 to 50,0 to 4.8,2.79,Brand3Can.jpg
2156,621,1,1,6821,Brand2,Can,32oz(950ml),151+,6 to 7.9,2.09,Brand2Can.jpg
2245,621,1,2,6821,Brand1,Can,32oz(950ml),101 to 150,8 to 12,2.09,Brand1Can.jpg
1816,621,1,3,6821,Brand1,Bottle,16oz(470ml),0 to 50,0 to 4.8,2.09,Brand1Bottle.jpg
969,621,2,1,6822,Brand3,Can,12oz(350ml),0 to 50,8 to 12,0.75,Brand3Can.jpg
2997,621,2,2,6822,Brand3,Can,32oz(950ml),151+,12+,2.79,Brand3Can.jpg
1050,621,2,3,6822,Brand3,Bottle,32oz(950ml),101 to 150,8 to 12,0.75,Brand3Bottle.jpg
2708,621,3,1,6823,Brand2,Can,12oz(350ml),101 to 150,6 to 7.9,2.79,Brand2Can.jpg
462,621,3,2,6823,Brand3,Bottle,12oz(350ml),151+,8 to 12,1.67,Brand3Bottle.jpg
1926,621,3,3,6823,Brand3,Bottle,8.4oz(250ml),0 to 50,4.9 to 5.9,2.09,Brand3Bottle.jpg
2227,621,4,1,6824,Brand1,Can,12oz(350ml),101 to 150,8 to 12,2.09,Brand1Can.jpg
434,621,4,2,6824,Brand2,Can,16oz(470ml),101 to 150,8 to 12,1.67,Brand2Can.jpg
533,621,4,3,6824,Brand2,Bottle,25oz(740ml),51 to 100,12+,1.67,Brand2Bottle.jpg
2717,621,5,1,6825,Brand2,Bottle,16oz(470ml),101 to 150,6 to 7.9,2.79,Brand2Bottle.jpg
2434,621,5,2,6825,Brand1,Bottle,8.4oz(250ml),51 to 100,0 to 4.8,2.79,Brand1Bottle.jpg
1822,621,5,3,6825,Brand1,Bottle,25oz(740ml),0 to 50,0 to 4.8,2.09,Brand1Bottle.jpg
1761,621,6,1,6826,Brand3,Can,25oz(740ml),101 to 150,12+,1.99,Brand3Can.jpg
1214,621,6,2,6826,Brand2,Can,16oz(470ml),0 to 50,0 to 4.8,1.99,Brand2Can.jpg
338,621,6,3,6826,Brand2,Can,12oz(350ml),151+,6 to 7.9,1.67,Brand2Can.jpg
295,621,7,1,6827,Brand1,Can,32oz(950ml),51 to 100,6 to 7.9,1.67,Brand1Can.jpg
439,621,7,2,6827,Brand1,Can,25oz(740ml),101 to 150,8 to 12,1.67,Brand1Can.jpg
1948,621,7,3,6827,Brand1,Bottle,32oz(950ml),0 to 50,4.9 to 5.9,2.09,Brand1Bottle.jpg
1590,621,8,1,6828,Brand3,Bottle,32oz(950ml),0 to 50,8 to 12,1.99,Brand3Bottle.jpg
2601,621,8,2,6828,Brand3,Can,25oz(740ml),101 to 150,4.9 to 5.9,2.79,Brand3Can.jpg
172,621,8,3,6828,Brand1,Bottle,25oz(740ml),51 to 100,4.9 to 5.9,1.67,Brand1Bottle.jpg
2663,621,9,1,6829,Brand2,Bottle,25oz(740ml),0 to 50,6 to 7.9,2.79,Brand2Bottle.jpg
1539,621,9,2,6829,Brand3,Can,12oz(350ml),151+,6 to 7.9,1.99,Brand3Can.jpg
2218,621,9,3,6829,Brand1,Bottle,32oz(950ml),51 to 100,8 to 12,2.09,Brand1Bottle.jpg
232,621,10,1,6830,Brand1,Bottle,25oz(740ml),151+,4.9 to 5.9,1.67,Brand1Bottle.jpg
137,621,10,2,6830,Brand2,Bottle,16oz(470ml),0 to 50,4.9 to 5.9,1.67,Brand2Bottle.jpg
2924,621,10,3,6830,Brand2,Can,16oz(470ml),51 to 100,12+,2.79,Brand2Can.jpg
938,621,11,1,6831,Brand2,Can,12oz(350ml),151+,6 to 7.9,0.75,Brand2Can.jpg
1062,621,11,2,6831,Brand3,Bottle,12oz(350ml),151+,8 to 12,0.75,Brand3Bottle.jpg
1084,621,11,3,6831,Brand1,Bottle,8.4oz(250ml),0 to 50,12+,0.75,Brand1Bottle.jpg
634,622,1,1,6832,Brand1,Bottle,8.4oz(250ml),51 to 100,0 to 4.8,0.75,Brand1Bottle.jpg
1220,622,1,2,6832,Brand2,Can,25oz(740ml),0 to 50,0 to 4.8,1.99,Brand2Can.jpg
1598,622,1,3,6832,Brand2,Can,12oz(350ml),51 to 100,8 to 12,1.99,Brand2Can.jpg
2351,622,2,1,6833,Brand2,Bottle,12oz(350ml),101 to 150,12+,2.09,Brand2Bottle.jpg
909,622,2,2,6833,Brand3,Can,12oz(350ml),101 to 150,6 to 7.9,0.75,Brand3Can.jpg
324,622,2,3,6833,Brand3,Bottle,25oz(740ml),101 to 150,6 to 7.9,1.67,Brand3Bottle.jpg
963,622,3,1,6834,Brand3,Can,8.4oz(250ml),0 to 50,8 to 12,0.75,Brand3Can.jpg
2242,622,3,2,6834,Brand1,Bottle,25oz(740ml),101 to 150,8 to 12,2.09,Brand1Bottle.jpg
2419,622,3,3,6834,Brand1,Can,25oz(740ml),0 to 50,0 to 4.8,2.79,Brand1Can.jpg
106,622,4,1,6835,Brand1,Bottle,16oz(470ml),151+,0 to 4.8,1.67,Brand1Bottle.jpg
1558,622,4,2,6835,Brand1,Bottle,32oz(950ml),151+,6 to 7.9,1.99,Brand1Bottle.jpg
42,622,4,3,6835,Brand3,Bottle,12oz(350ml),51 to 100,0 to 4.8,1.67,Brand3Bottle.jpg
1070,622,5,1,6836,Brand2,Can,25oz(740ml),151+,8 to 12,0.75,Brand2Can.jpg
2,622,5,2,6836,Brand2,Can,8.4oz(250ml),0 to 50,0 to 4.8,1.67,Brand2Can.jpg
1707,622,5,3,6836,Brand3,Can,32oz(950ml),0 to 50,12+,1.99,Brand3Can.jpg
1951,622,6,1,6837,Brand1,Can,8.4oz(250ml),51 to 100,4.9 to 5.9,2.09,Brand1Can.jpg
405,622,6,2,6837,Brand3,Can,16oz(470ml),51 to 100,8 to 12,1.67,Brand3Can.jpg
549,622,6,3,6837,Brand3,Can,12oz(350ml),101 to 150,12+,1.67,Brand3Can.jpg
2,622,7,1,6838,Brand2,Can,8.4oz(250ml),0 to 50,0 to 4.8,1.67,Brand2Can.jpg
1392,622,7,2,6838,Brand3,Bottle,12oz(350ml),101 to 150,4.9 to 5.9,1.99,Brand3Bottle.jpg
2933,622,7,3,6838,Brand2,Bottle,25oz(740ml),51 to 100,12+,2.79,Brand2Bottle.jpg
172,622,8,1,6839,Brand1,Bottle,25oz(740ml),51 to 100,4.9 to 5.9,1.67,Brand1Bottle.jpg
1775,622,8,2,6839,Brand2,Bottle,8.4oz(250ml),151+,12+,1.99,Brand2Bottle.jpg
1203,622,8,3,6839,Brand3,Can,8.4oz(250ml),0 to 50,0 to 4.8,1.99,Brand3Can.jpg
1155,622,9,1,6840,Brand3,Can,16oz(470ml),101 to 150,12+,0.75,Brand3Can.jpg
6,622,9,2,6840,Brand3,Bottle,8.4oz(250ml),0 to 50,0 to 4.8,1.67,Brand3Bottle.jpg
2323,622,9,3,6840,Brand1,Can,16oz(470ml),51 to 100,12+,2.09,Brand1Can.jpg
1825,622,10,1,6841,Brand1,Can,32oz(950ml),0 to 50,0 to 4.8,2.09,Brand1Can.jpg
1197,622,10,2,6841,Brand3,Can,32oz(950ml),151+,12+,0.75,Brand3Can.jpg
1509,622,10,3,6841,Brand3,Can,12oz(350ml),101 to 150,6 to 7.9,1.99,Brand3Can.jpg
1555,622,11,1,6842,Brand1,Can,32oz(950ml),151+,6 to 7.9,1.99,Brand1Can.jpg
430,622,11,2,6842,Brand1,Bottle,12oz(350ml),101 to 150,8 to 12,1.67,Brand1Bottle.jpg
2900,622,11,3,6842,Brand2,Can,25oz(740ml),0 to 50,12+,2.79,Brand2Can.jpg
1699,623,1,1,6843,Brand1,Can,25oz(740ml),0 to 50,12+,1.99,Brand1Can.jpg
208,623,1,2,6843,Brand1,Bottle,32oz(950ml),101 to 150,4.9 to 5.9,1.67,Brand1Bottle.jpg
1805,623,1,3,6843,Brand2,Bottle,8.4oz(250ml),0 to 50,0 to 4.8,2.09,Brand2Bottle.jpg
2401,623,2,1,6844,Brand1,Can,8.4oz(250ml),0 to 50,0 to 4.8,2.79,Brand1Can.jpg
1828,623,2,2,6844,Brand1,Bottle,32oz(950ml),0 to 50,0 to 4.8,2.09,Brand1Bottle.jpg
1691,623,2,3,6844,Brand2,Bottle,12oz(350ml),0 to 50,12+,1.99,Brand2Bottle.jpg
716,623,3,1,6845,Brand2,Can,32oz(950ml),151+,0 to 4.8,0.75,Brand2Can.jpg
2832,623,3,2,6845,Brand3,Bottle,12oz(350ml),101 to 150,8 to 12,2.79,Brand3Bottle.jpg
647,623,3,3,6845,Brand2,Bottle,16oz(470ml),51 to 100,0 to 4.8,0.75,Brand2Bottle.jpg
811,623,4,1,6846,Brand1,Can,8.4oz(250ml),151+,4.9 to 5.9,0.75,Brand1Can.jpg
2396,623,4,2,6846,Brand2,Can,32oz(950ml),151+,12+,2.09,Brand2Can.jpg
2856,623,4,3,6846,Brand3,Bottle,8.4oz(250ml),151+,8 to 12,2.79,Brand3Bottle.jpg
461,623,5,1,6847,Brand2,Bottle,12oz(350ml),151+,8 to 12,1.67,Brand2Bottle.jpg
1683,623,5,2,6847,Brand3,Can,8.4oz(250ml),0 to 50,12+,1.99,Brand3Can.jpg
1630,623,5,3,6847,Brand1,Bottle,12oz(350ml),101 to 150,8 to 12,1.99,Brand1Bottle.jpg
1611,623,6,1,6848,Brand3,Can,25oz(740ml),51 to 100,8 to 12,1.99,Brand3Can.jpg
1948,623,6,2,6848,Brand1,Bottle,32oz(950ml),0 to 50,4.9 to 5.9,2.09,Brand1Bottle.jpg
1984,623,6,3,6848,Brand1,Bottle,8.4oz(250ml),101 to 150,4.9 to 5.9,2.09,Brand1Bottle.jpg
1413,623,7,1,6849,Brand3,Can,8.4oz(250ml),151+,4.9 to 5.9,1.99,Brand3Can.jpg
1749,623,7,2,6849,Brand3,Can,12oz(350ml),101 to 150,12+,1.99,Brand3Can.jpg
2153,623,7,3,6849,Brand2,Bottle,25oz(740ml),151+,6 to 7.9,2.09,Brand2Bottle.jpg
2728,623,8,1,6850,Brand1,Bottle,32oz(950ml),101 to 150,6 to 7.9,2.79,Brand1Bottle.jpg
2012,623,8,2,6850,Brand2,Can,8.4oz(250ml),151+,4.9 to 5.9,2.09,Brand2Can.jpg
1625,623,8,3,6850,Brand2,Bottle,8.4oz(250ml),101 to 150,8 to 12,1.99,Brand2Bottle.jpg
795,623,9,1,6851,Brand3,Can,16oz(470ml),101 to 150,4.9 to 5.9,0.75,Brand3Can.jpg
1023,623,9,2,6851,Brand3,Can,8.4oz(250ml),101 to 150,8 to 12,0.75,Brand3Can.jpg
2865,623,9,3,6851,Brand3,Can,16oz(470ml),151+,8 to 12,2.79,Brand3Can.jpg
410,623,10,1,6852,Brand2,Can,25oz(740ml),51 to 100,8 to 12,1.67,Brand2Can.jpg
1765,623,10,2,6852,Brand1,Can,32oz(950ml),101 to 150,12+,1.99,Brand1Can.jpg
472,623,10,3,6852,Brand1,Bottle,25oz(740ml),151+,8 to 12,1.67,Brand1Bottle.jpg
2920,623,11,1,6853,Brand1,Bottle,12oz(350ml),51 to 100,12+,2.79,Brand1Bottle.jpg
422,623,11,2,6853,Brand2,Can,8.4oz(250ml),101 to 150,8 to 12,1.67,Brand2Can.jpg
2266,623,11,3,6853,Brand1,Bottle,16oz(470ml),151+,8 to 12,2.09,Brand1Bottle.jpg
1492,624,1,1,6854,Brand1,Bottle,25oz(740ml),51 to 100,6 to 7.9,1.99,Brand1Bottle.jpg
1116,624,1,2,6854,Brand3,Bottle,8.4oz(250ml),51 to 100,12+,0.75,Brand3Bottle.jpg
2812,624,1,3,6854,Brand1,Bottle,25oz(740ml),51 to 100,8 to 12,2.79,Brand1Bottle.jpg
1762,624,2,1,6855,Brand1,Bottle,25oz(740ml),101 to 150,12+,1.99,Brand1Bottle.jpg
1441,624,2,2,6855,Brand1,Can,8.4oz(250ml),0 to 50,6 to 7.9,1.99,Brand1Can.jpg
1776,624,2,3,6855,Brand3,Bottle,8.4oz(250ml),151+,12+,1.99,Brand3Bottle.jpg
1127,624,3,1,6856,Brand2,Bottle,16oz(470ml),51 to 100,12+,0.75,Brand2Bottle.jpg
2567,624,3,2,6856,Brand2,Bottle,16oz(470ml),51 to 100,4.9 to 5.9,2.79,Brand2Bottle.jpg
574,624,3,3,6856,Brand1,Bottle,8.4oz(250ml),151+,12+,1.67,Brand1Bottle.jpg
1692,624,4,1,6857,Brand3,Bottle,12oz(350ml),0 to 50,12+,1.99,Brand3Bottle.jpg
1385,624,4,2,6857,Brand2,Bottle,8.4oz(250ml),101 to 150,4.9 to 5.9,1.99,Brand2Bottle.jpg
2216,624,4,3,6857,Brand2,Can,32oz(950ml),51 to 100,8 to 12,2.09,Brand2Can.jpg
2495,624,5,1,6858,Brand2,Bottle,8.4oz(250ml),151+,0 to 4.8,2.79,Brand2Bottle.jpg
1380,624,5,2,6858,Brand3,Bottle,32oz(950ml),51 to 100,4.9 to 5.9,1.99,Brand3Bottle.jpg
248,624,5,3,6858,Brand2,Can,12oz(350ml),0 to 50,6 to 7.9,1.67,Brand2Can.jpg
1989,624,6,1,6859,Brand3,Can,12oz(350ml),101 to 150,4.9 to 5.9,2.09,Brand3Can.jpg
2207,624,6,2,6859,Brand2,Bottle,16oz(470ml),51 to 100,8 to 12,2.09,Brand2Bottle.jpg
1236,624,6,3,6859,Brand3,Bottle,8.4oz(250ml),51 to 100,0 to 4.8,1.99,Brand3Bottle.jpg
209,624,7,1,6860,Brand2,Bottle,32oz(950ml),101 to 150,4.9 to 5.9,1.67,Brand2Bottle.jpg
1355,624,7,2,6860,Brand2,Bottle,8.4oz(250ml),51 to 100,4.9 to 5.9,1.99,Brand2Bottle.jpg
1306,624,7,3,6860,Brand1,Bottle,16oz(470ml),151+,0 to 4.8,1.99,Brand1Bottle.jpg
859,624,8,1,6861,Brand1,Can,25oz(740ml),0 to 50,6 to 7.9,0.75,Brand1Can.jpg
2956,624,8,2,6861,Brand1,Bottle,16oz(470ml),101 to 150,12+,2.79,Brand1Bottle.jpg
215,624,8,3,6861,Brand2,Bottle,8.4oz(250ml),151+,4.9 to 5.9,1.67,Brand2Bottle.jpg
2849,624,9,1,6862,Brand2,Bottle,32oz(950ml),101 to 150,8 to 12,2.79,Brand2Bottle.jpg
1290,624,9,2,6862,Brand3,Bottle,32oz(950ml),101 to 150,0 to 4.8,1.99,Brand3Bottle.jpg
1844,624,9,3,6862,Brand2,Can,16oz(470ml),51 to 100,0 to 4.8,2.09,Brand2Can.jpg
950,624,10,1,6863,Brand2,Can,25oz(740ml),151+,6 to 7.9,0.75,Brand2Can.jpg
2184,624,10,2,6863,Brand3,Bottle,25oz(740ml),0 to 50,8 to 12,2.09,Brand3Bottle.jpg
2546,624,10,3,6863,Brand2,Can,32oz(950ml),0 to 50,4.9 to 5.9,2.79,Brand2Can.jpg
1348,624,11,1,6864,Brand1,Bottle,32oz(950ml),0 to 50,4.9 to 5.9,1.99,Brand1Bottle.jpg
1335,624,11,2,6864,Brand3,Can,16oz(470ml),0 to 50,4.9 to 5.9,1.99,Brand3Can.jpg
121,624,11,3,6864,Brand1,Can,8.4oz(250ml),0 to 50,4.9 to 5.9,1.67,Brand1Can.jpg
1340,625,1,1,6865,Brand2,Can,25oz(740ml),0 to 50,4.9 to 5.9,1.99,Brand2Can.jpg
1159,625,1,2,6865,Brand1,Can,25oz(740ml),101 to 150,12+,0.75,Brand1Can.jpg
462,625,1,3,6865,Brand3,Bottle,12oz(350ml),151+,8 to 12,1.67,Brand3Bottle.jpg
319,625,2,1,6866,Brand1,Can,25oz(740ml),101 to 150,6 to 7.9,1.67,Brand1Can.jpg
2412,625,2,2,6866,Brand3,Bottle,12oz(350ml),0 to 50,0 to 4.8,2.79,Brand3Bottle.jpg
1490,625,2,3,6866,Brand2,Can,25oz(740ml),51 to 100,6 to 7.9,1.99,Brand2Can.jpg
2549,625,3,1,6867,Brand2,Bottle,32oz(950ml),0 to 50,4.9 to 5.9,2.79,Brand2Bottle.jpg
1997,625,3,2,6867,Brand2,Bottle,16oz(470ml),101 to 150,4.9 to 5.9,2.09,Brand2Bottle.jpg
2597,625,3,3,6867,Brand2,Bottle,16oz(470ml),101 to 150,4.9 to 5.9,2.79,Brand2Bottle.jpg
2194,625,4,1,6868,Brand1,Bottle,8.4oz(250ml),51 to 100,8 to 12,2.09,Brand1Bottle.jpg
2352,625,4,2,6868,Brand3,Bottle,12oz(350ml),101 to 150,12+,2.09,Brand3Bottle.jpg
2829,625,4,3,6868,Brand3,Can,12oz(350ml),101 to 150,8 to 12,2.79,Brand3Can.jpg
53,625,5,1,6869,Brand2,Bottle,25oz(740ml),51 to 100,0 to 4.8,1.67,Brand2Bottle.jpg
632,625,5,2,6869,Brand2,Can,8.4oz(250ml),51 to 100,0 to 4.8,0.75,Brand2Can.jpg
2206,625,5,3,6869,Brand1,Bottle,16oz(470ml),51 to 100,8 to 12,2.09,Brand1Bottle.jpg
72,625,6,1,6870,Brand3,Bottle,12oz(350ml),101 to 150,0 to 4.8,1.67,Brand3Bottle.jpg
2521,625,6,2,6870,Brand1,Can,8.4oz(250ml),0 to 50,4.9 to 5.9,2.79,Brand1Can.jpg
980,625,6,3,6870,Brand2,Can,25oz(740ml),0 to 50,8 to 12,0.75,Brand2Can.jpg
2318,625,7,1,6871,Brand2,Can,12oz(350ml),51 to 100,12+,2.09,Brand2Can.jpg
1196,625,7,2,6871,Brand2,Can,32oz(950ml),151+,12+,0.75,Brand2Can.jpg
2158,625,7,3,6871,Brand1,Bottle,32oz(950ml),151+,6 to 7.9,2.09,Brand1Bottle.jpg
2919,625,8,1,6872,Brand3,Can,12oz(350ml),51 to 100,12+,2.79,Brand3Can.jpg
32,625,8,2,6872,Brand2,Can,8.4oz(250ml),51 to 100,0 to 4.8,1.67,Brand2Can.jpg
1844,625,8,3,6872,Brand2,Can,16oz(470ml),51 to 100,0 to 4.8,2.09,Brand2Can.jpg
1015,625,9,1,6873,Brand1,Can,32oz(950ml),51 to 100,8 to 12,0.75,Brand1Can.jpg
1846,625,9,2,6873,Brand1,Bottle,16oz(470ml),51 to 100,0 to 4.8,2.09,Brand1Bottle.jpg
1999,625,9,3,6873,Brand1,Can,25oz(740ml),101 to 150,4.9 to 5.9,2.09,Brand1Can.jpg
1135,625,10,1,6874,Brand1,Can,32oz(950ml),51 to 100,12+,0.75,Brand1Can.jpg
